text,category,target,source
"আগামী ২০,২১ ও ২২ মে ২০২২ বর্ণাঢ্য এই Online ক্যারিয়ার ফেয়ারে থাকছে-
ইন্ডাস্ট্রি প্রফেশনালসদের ক্যারিয়ার সেশন
সিভি কালেকশন",promotions,4,real
"আপনি সদস্যতা ত্যাগ করেছেন তা নিশ্চিত করতে, অনুগ্রহ করে এখানে বা নীচের লিঙ্কে ক্লিক করুন",spam,1,real
কম্পিউটার-গ্রাফিক্স-অ্যাসাইনমেন্ট_অ্যাসেসমেন্ট.পিডিএফ,important,3,real
"আসছি, এখনই লেখা প্রস্তাবিত ইমেইলটি:

খুশি হলো আমি ফ্রিমত্তার Foodpanda করেছি। Foodpanda 'সেল' এর একটি উইন্টার পণ্যের লাইন।

এই 'সেল' 'করেছি' ৫০% ছাড়।
এটা ২০তম জিপ",promotions,4,synthetic
অফার!মহিলা টিটিসিতে ভর্তি হলে আপনি পাচ্ছেন ২০% ছাড় ।,primary,0,real
"শুভেচ্ছা,

আপনাদের সাথে বিশেষ নিয়মিত ট্রাইভাস্ট অফারটি পরিচালনা করছি। ১৫ জনের মধ্যে একজনকে ২০০০ টাকা টাকা ২০% ডিসকাউন্টেই প্রদান হবে। ৫০% প",spam,1,synthetic
"নুসরাতকীসুন্দরী স্যার,

শুভেচ্ছা বিশ্ববিদ্যালয়ের শিক্ষকীভবনার আপনার সময়টি শুভেচ্ছা।

আজ আমি একটি প্রশ্ন জিজ্ঞাসা করছি, যা আমাদের শিক্ষাপড়ার",primary,0,synthetic
"প্রিয় গ্রাহক, আপনার পরিবারের জন্য রবি থেকে পাচ্ছেন ৳১৩০০০০ স্বাস্থ্যবীমার সুবিধাসহ ফ্রীতে শারিরিক সমস্যা",promotions,4,real
আপনার এ্যাকাউন্টের নিরাপত্তার জন্য নিচের লিংক থেকে আপনার এ্যাকাউন্টের পিন পরীবর্তন করুন।,spam,1,real
"অফিসিয়াল নোটিশ - বাংলাদেশের স্বাস্থ্য সংক্রান্ত পরিবর্তন সফরণ

ঐচ্ছিক বছরের ১৫ই অক্টোবর ৩১ তারিখে,

আমরা আপনাদের বাংলাদেশের স্বাস্থ্যের জন্য একটি অসাধারণ পরিবর্তনগুলি নিয়েছি।

এইচই.এম.এস.এসসি, DDMA, DDMP, DHBT, HSSB, DASOB, HSSA, DCGI -

মুখ্য-বিশদ",important,3,synthetic
নতুন ফ্রেন্ড রনি আমাকে লাইভে সে পরীক্ষা করেছে।,social,5,synthetic
প্রতিদিন নিরাপদ দারাজ করুন,promotions,4,real
ম্যানুয়াল গবেষণায় কম সময় ব্যয় করুন এবং গুরুত্বপূর্ণ কাজ করার জন্য আরও বেশি সময় ব্যয় করুন।,important,3,real
"service: WASA · event: বিল পরিশোধ · amount: ১,২৫০ টাকা · date: ৩ মার্চ

ভাড়াটি আপনার কনফারমেশন পাঠান। আমরা ৩ মাসের বিল দিয়েছি, আপনি এখনই অ্যাক্সেস করতে পারেন।",updates,2,synthetic
OPPO A1K-এ নতুন সাইন-ইন করা হয়েছে,important,3,real
নজরী হাসানকে ধন্যবাদ জানাই। আপনি ২০/০৮/২০২২ তারিখ পর্যন্ত আমার বান্দারবানের জন্য প্রস্তুত ছিলেন। আমি ঠিক করেছি।,primary,0,synthetic
আজই আপনার উপহার দাবি করুন 👉 টাকা। 100 ছাড়,promotions,4,real
"scheme: লটারি জেতা হিসাবে কিভাবে চলছে

lure: কিছু ছোট্ট প্রশ্ন্বাদ মেরিয়াম, এবং ৩০% হারে কয়েকটা লাভকারী

urgency: আজই, আজই, আজই!

সন্ধ্যা ৪:০০ pm

আমরা ভাগ",spam,1,synthetic
প্রতিদিন কুইজ খেলে  গ্রামীণফোন এর পক্ষ থেকে আইফোন জেতার সুযোগ।,primary,0,real
বাজার করুন ৳৫০০ পর্যন্ত সুপার ছাড়ে,promotions,4,real
"service: bKash · event: অ্যাপ আপডেট উপলব্ধ · amount: ৩,৪৯৯ · date: ০৯ ডিসেম্বর

bKash অ্যাপের একটি নতুন আপডেট উপলব্ধ। এই আপডেটের মধ্যে নতুন ফাইনান্সিয়াল রিলেশিয়াস, তথা মনোনয়ন এবং प्रदानম",updates,2,synthetic
ফুল-স্ট্যাক ওয়েব ডেভেলপমেন্ট শিখুন লাইভ প্রকল্পে কাজ এবং 300+ হায়ারিং পার্টনারদের সাথে একটি চাকরি করুন,primary,0,real
সকল রুটের বাসের টিকেট কাটুন ভ্রমণ- এ,updates,2,real
